session_id,press_time,release_time,dwell_time,flight_time,emotion,error,wpm
7c4c6984-ad46-4829-af34-a03a52decca9,1749337671.9153142,1749337672.1800106,0.2646963596343994,0.022840261459350586,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337672.0211508,1749337672.1334622,0.11231136322021484,0.1286768913269043,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337672.538975,1749337672.6453037,0.10632872581481934,0.3589644432067871,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337672.7577815,1749337672.8509924,0.09321093559265137,0.11247777938842773,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337672.9132338,1749337673.0352468,0.12201309204101562,0.062241315841674805,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337673.0437279,1749337673.179453,0.1357250213623047,0.008481025695800781,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337673.21266,1749337673.31093,0.09826993942260742,0.03320717811584473,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337673.4146342,1749337673.6757724,0.2611382007598877,0.10370421409606934,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337673.5345519,1749337673.5501933,0.015641450881958008,0.22362184524536133,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337673.7039177,1749337673.8047576,0.10083985328674316,0.028145313262939453,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337674.0668716,1749337674.1875386,0.1206669807434082,0.2621140480041504,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337674.2024877,1749337674.3268833,0.12439560890197754,0.01494908332824707,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337674.41097,1749337674.5606513,0.14968132972717285,0.08408665657043457,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337674.6655238,1749337674.7606096,0.09508585929870605,0.10487246513366699,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337674.8106549,1749337674.9091563,0.09850144386291504,0.05004525184631348,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337675.350567,1749337675.4758723,0.12530517578125,0.44141077995300293,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337675.5508006,1749337675.7104325,0.15963196754455566,0.07492828369140625,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337675.9053893,1749337676.0271354,0.12174606323242188,0.19495677947998047,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337676.089484,1749337676.215339,0.1258549690246582,0.06234860420227051,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337676.7132697,1749337676.8275924,0.11432266235351562,0.49793076515197754,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337676.888687,1749337676.962999,0.07431221008300781,0.06109452247619629,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337677.2391162,1749337677.3346364,0.0955202579498291,0.27611708641052246,Stressed,4,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337677.3372009,1749337677.4531937,0.11599278450012207,0.0025644302368164062,Stressed,5,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337677.547343,1749337677.661264,0.11392092704772949,0.09414935111999512,Stressed,5,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337678.1953256,1749337678.2876687,0.09234309196472168,0.5340616703033447,Stressed,5,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337678.4595416,1749337678.590589,0.13104748725891113,0.17187285423278809,Stressed,5,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337678.5981305,1749337678.7241988,0.1260683536529541,0.0075414180755615234,Stressed,5,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337678.8571997,1749337679.1105344,0.25333476066589355,0.13300085067749023,Stressed,5,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337678.9833007,1749337679.0105016,0.027200937271118164,0.25910186767578125,Stressed,5,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337679.1714242,1749337679.3383489,0.16692471504211426,0.06088972091674805,Stressed,5,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337679.4994361,1749337679.6404192,0.14098310470581055,0.1610872745513916,Stressed,5,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337679.6637416,1749337679.7625022,0.09876060485839844,0.023322343826293945,Stressed,5,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337679.86403,1749337679.9868145,0.12278461456298828,0.10152769088745117,Stressed,5,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337680.0045888,1749337680.1635323,0.15894341468811035,0.017774343490600586,Stressed,5,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337680.3929622,1749337680.4837024,0.09074020385742188,0.2294299602508545,Stressed,5,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337680.5798843,1749337680.6975274,0.11764311790466309,0.09618186950683594,Stressed,6,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337680.7005608,1749337680.813857,0.1132962703704834,0.0030333995819091797,Stressed,6,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337680.8422685,1749337681.2075818,0.3653132915496826,0.028411388397216797,Stressed,6,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337680.9630692,1749337680.9670591,0.0039899349212646484,0.14921212196350098,Stressed,6,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337681.0925982,1749337681.125909,0.033310890197753906,0.12553906440734863,Stressed,6,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337681.5071352,1749337681.8130746,0.3059394359588623,0.29955339431762695,Stressed,6,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337681.623948,1749337681.63001,0.0060617923736572266,0.4163663387298584,Stressed,6,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337681.69729,1749337681.742544,0.04525399208068848,0.06728005409240723,Stressed,6,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337681.8663108,1749337681.9785774,0.11226654052734375,0.05323624610900879,Stressed,6,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337682.0076451,1749337682.240567,0.23292183876037598,0.0290677547454834,Stressed,6,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337682.127585,1749337682.1397412,0.012156248092651367,0.14900755882263184,Stressed,6,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337682.5218017,1749337682.6187901,0.09698843955993652,0.2812347412109375,Stressed,6,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337682.6505988,1749337682.8508637,0.20026493072509766,0.03180861473083496,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337682.7235372,1749337682.7699223,0.04638504981994629,0.10474705696105957,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337683.0780022,1749337683.2093744,0.13137221336364746,0.22713851928710938,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337683.2408407,1749337683.4497337,0.2088930606842041,0.03146624565124512,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337683.3290193,1749337683.345252,0.016232728958129883,0.1196448802947998,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337683.6222649,1749337683.7633524,0.14108753204345703,0.1725311279296875,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337683.778969,1749337683.9259834,0.14701437950134277,0.015616655349731445,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337684.4488466,1749337684.5359445,0.0870978832244873,0.5228631496429443,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337684.7080235,1749337684.8126361,0.10461258888244629,0.17207908630371094,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337684.8946931,1749337684.942636,0.0479428768157959,0.08205699920654297,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337684.9910882,1749337685.104591,0.11350274085998535,0.048452138900756836,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337685.1913927,1749337685.295475,0.10408234596252441,0.08680176734924316,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337685.3965375,1749337685.6674976,0.27096009254455566,0.10106253623962402,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337685.4909587,1749337685.611627,0.12066841125488281,0.19548368453979492,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337685.544349,1749337685.595861,0.05151200294494629,0.24887394905090332,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337685.707571,1749337685.866393,0.15882205963134766,0.040073394775390625,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337685.7395358,1749337685.833902,0.09436607360839844,0.07203817367553711,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337685.9282672,1749337686.0673575,0.13909029960632324,0.0618741512298584,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337685.9374201,1749337686.059822,0.12240195274353027,0.07102704048156738,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337686.6496058,1749337686.92112,0.2715141773223877,0.5822482109069824,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337686.7972596,1749337686.817446,0.020186424255371094,0.7299020290374756,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337686.9659042,1749337687.231799,0.26589465141296387,0.0447843074798584,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337687.0777624,1749337687.186215,0.10845255851745605,0.15664243698120117,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337687.2779694,1749337687.767306,0.4893367290496826,0.04617047309875488,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337687.3988352,1749337687.4522872,0.0534520149230957,0.1670362949371338,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337687.5198693,1749337687.522389,0.0025196075439453125,0.0675821304321289,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337687.657133,1749337687.6652632,0.008130073547363281,0.13474416732788086,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337687.7917998,1749337687.913319,0.12151932716369629,0.024493694305419922,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337687.9648411,1749337688.0757313,0.11089015007019043,0.051522016525268555,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337688.2176476,1749337688.3487854,0.13113784790039062,0.14191627502441406,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337688.4557076,1749337688.77872,0.3230123519897461,0.10692214965820312,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337688.536035,1749337688.537575,0.0015399456024169922,0.18724966049194336,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337688.6387453,1749337688.7272835,0.08853816986083984,0.10117030143737793,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337688.8922777,1749337689.5278778,0.6356000900268555,0.11355781555175781,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337689.0118523,1749337689.0400708,0.028218507766723633,0.23313236236572266,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337689.1296916,1749337689.1322432,0.002551555633544922,0.08962082862854004,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337689.2077072,1749337689.262687,0.054979801177978516,0.07546401023864746,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337689.3188102,1749337689.3344681,0.015657901763916016,0.05612325668334961,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337689.406129,1749337689.4693806,0.06325173377990723,0.07166075706481934,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337689.6436617,1749337689.7580447,0.11438298225402832,0.1157839298248291,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337689.8352726,1749337690.097825,0.26255249977111816,0.07722783088684082,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337689.9559925,1749337689.979362,0.023369550704956055,0.19794774055480957,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337690.1692247,1749337690.3048875,0.13566279411315918,0.07139968872070312,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337690.8351803,1749337690.923728,0.0885477066040039,0.5302927494049072,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337690.96621,1749337691.0701835,0.1039736270904541,0.04248189926147461,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337691.1760523,1749337691.4044302,0.2283778190612793,0.10586881637573242,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337691.2362223,1749337691.2952175,0.05899524688720703,0.16603875160217285,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337691.4124825,1749337691.5424316,0.12994909286499023,0.008052349090576172,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337691.606428,1749337691.8923995,0.28597164154052734,0.0639963150024414,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337691.7182207,1749337691.8563578,0.1381371021270752,0.17578911781311035,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337691.768077,1749337691.8341556,0.06607866287231445,0.2256453037261963,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337692.0017412,1749337692.1107037,0.1089625358581543,0.10934162139892578,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337692.4003527,1749337692.4850075,0.0846548080444336,0.28964900970458984,Stressed,7,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337692.5277472,1749337692.8303652,0.30261802673339844,0.0427396297454834,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337692.6581895,1749337692.7730222,0.11483263969421387,0.17318201065063477,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337692.9142303,1749337693.0364718,0.12224149703979492,0.08386516571044922,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337693.196112,1749337693.5280948,0.3319828510284424,0.15964007377624512,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337693.307307,1749337693.3499148,0.042607784271240234,0.27083516120910645,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337693.4103262,1749337693.4315937,0.021267414093017578,0.06041145324707031,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337693.5675173,1749337693.6606665,0.09314918518066406,0.03942251205444336,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337693.673682,1749337693.7820606,0.10837864875793457,0.013015508651733398,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337693.804554,1749337694.1665883,0.36203432083129883,0.022493362426757812,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337693.9423795,1749337694.0357003,0.09332084655761719,0.16031885147094727,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337694.0566027,1749337694.1074033,0.05080056190490723,0.020902395248413086,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337694.2972882,1749337694.4184558,0.12116765975952148,0.13069987297058105,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337694.4415245,1749337694.549366,0.10784149169921875,0.023068666458129883,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337694.5821247,1749337694.6713438,0.0892190933227539,0.03275871276855469,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337695.0672839,1749337695.1475048,0.08022093772888184,0.39594006538391113,Stressed,8,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337695.2047677,1749337695.3078709,0.1031031608581543,0.05726289749145508,Stressed,9,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337695.3579338,1749337695.465178,0.10724425315856934,0.05006289482116699,Stressed,10,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337695.5338283,1749337695.7714455,0.23761725425720215,0.0686502456665039,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337695.6401043,1749337695.6674392,0.027334928512573242,0.1749262809753418,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337695.78791,1749337695.984659,0.19674897193908691,0.0164644718170166,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337695.8615518,1749337695.929776,0.06822419166564941,0.09010624885559082,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337696.0805404,1749337696.1609094,0.0803689956665039,0.09588146209716797,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337696.2850459,1749337696.5599103,0.27486443519592285,0.12413644790649414,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337696.420664,1749337696.4672973,0.046633243560791016,0.25975465774536133,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337696.6514738,1749337696.783061,0.13158726692199707,0.09156346321105957,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337696.8079207,1749337696.929954,0.12203335762023926,0.02485966682434082,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337697.0035439,1749337697.1336708,0.130126953125,0.07358980178833008,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337697.1372013,1749337697.2571774,0.11997604370117188,0.0035305023193359375,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337697.3526816,1749337697.4837244,0.1310427188873291,0.0955042839050293,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337698.0145206,1749337698.1277163,0.11319565773010254,0.5307962894439697,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337698.2207603,1749337698.6177275,0.39696717262268066,0.09304404258728027,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337698.2811155,1749337698.4926014,0.2114858627319336,0.15339922904968262,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337698.411927,1749337698.4134974,0.0015704631805419922,0.2842106819152832,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337698.5078862,1749337698.5515945,0.04370832443237305,0.01528477668762207,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337698.661771,1749337698.7744184,0.11264729499816895,0.044043540954589844,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337698.8100116,1749337699.1096902,0.2996785640716553,0.035593271255493164,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337698.865845,1749337698.924165,0.058320045471191406,0.09142661094665527,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337698.9905457,1749337698.9978247,0.007278919219970703,0.06638073921203613,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337699.1816034,1749337699.3277001,0.14609670639038086,0.07191324234008789,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337699.3661642,1749337699.5727196,0.20655536651611328,0.03846406936645508,Stressed,11,50.24138620958784
7c4c6984-ad46-4829-af34-a03a52decca9,1749337699.833979,1749337699.9331176,0.09913873672485352,0.2612593173980713,Stressed,11,50.24138620958784
